tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp
660651,321509,2016-08-09,28,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,None,None,NoDamage,TreesCount Staff,StonesBranchLights,Yes,No,No,No,No,No,Yes,No,No,195-022 42 AVENUE,11358,Flushing,411,4,Queens,19,26,11,QN48,Auburndale,4118100,New York,40.75957435,-73.78594144,1043551.236,216082.5905
506677,508208,2015-12-09,11,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1166 CROES AVENUE,10472,Bronx,209,2,Bronx,18,85,32,BX55,Soundview-Bruckner,2006800,New York,40.82926849,-73.87040987,1020113.171,241428.6524
358537,317088,2015-10-21,22,0,OnCurb,Alive,Good,Prunus,cherry,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,96-007 156 AVENUE,11414,Howard Beach,410,4,Queens,32,23,15,QN57,Lindenwood-Howard Beach,4088400,New York,40.66396793,-73.83721405,1029411.794,181219.7777
488985,505346,2015-11-30,26,0,OffsetFromCurb,Alive,Fair,Acer,maple,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,4389 3 AVENUE,10457,Bronx,206,2,Bronx,15,86,33,BX17,East Tremont,2037504,New York,40.85110943,-73.89344025,1013729.997,249377.5249
642617,319716,2016-07-27,22,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,78-056 221 STREET,11364,Oakland Gardens,411,4,Queens,23,24,11,QN42,Oakland Gardens,4129104,New York,40.73563268,-73.7497539,1053601.265,207386.4737
151404,307507,2015-08-16,7,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,184-045 ABERDEEN ROAD,11432,Jamaica,408,4,Queens,24,24,11,QN06,Jamaica Estates-Holliswood,4127700,New York,40.72469161,-73.78270755,1044478.653,203375.9407
527841,230071,2015-12-20,20,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,Damage,Volunteer,StonesRootOther,Yes,No,Yes,No,No,No,No,No,No,84 LAWRENCE AVENUE,11230,Brooklyn,314,3,Brooklyn,44,44,17,BK42,Flatbush,3048000,New York,40.62957683,-73.97571038,990992.1604,168649.1283
589426,336060,2016-06-16,20,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,262-020 82 AVENUE,11004,Glen Oaks,413,4,Queens,23,33,11,QN44,Glen Oaks-Floral Park-New Hyde Park,4157901,New York,40.74152791,-73.70702481,1065435.648,209570.9995
70644,409482,2015-07-16,9,0,OnCurb,Alive,Good,Ulmus parvifolia,Chinese elm,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,204 EDWARD CURRY AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5029102,New York,40.61083733,-74.18527663,932807.6728,161875.302
583586,345314,2016-06-12,2,0,OnCurb,Dead,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,1879 BLEECKER STREET,11385,Ridgewood,405,4,Queens,34,37,12,QN20,Ridgewood,4059100,New York,40.70679372,-73.90963594,1009303.665,196793.4181
288287,207880,2015-10-06,0,39,OffsetFromCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,2966 BRIGHTON 5 STREET,11235,Brooklyn,313,3,Brooklyn,48,45,23,BK19,Brighton Beach,3036400,New York,40.57958679,-73.96328314,994449.2699,150437.6696
625247,228465,2016-07-13,12,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1032 57 STREET,11219,Brooklyn,312,3,Brooklyn,38,48,17,BK88,Borough Park,3021600,New York,40.63398367,-74.00258392,983532.819,170253.7327
374924,339960,2015-10-25,5,0,OnCurb,Alive,Good,Prunus,cherry,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,13-016 GATEWAY BOULEVARD,11691,Far Rockaway,414,4,Queens,31,23,10,QN15,Far Rockaway-Bayswater,4101001,New York,40.60256191,-73.74795313,1054239.812,158906.6425
155777,106407,2015-08-18,13,0,OnCurb,Alive,Fair,Tilia cordata,littleleaf linden,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,148 WEST 80 STREET,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.78340041,-73.97695338,990632.3904,224691.6032
89077,315768,2015-07-23,6,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,6-016 129 STREET,11356,College Point,407,4,Queens,19,27,11,QN23,College Point,4093900,New York,40.79090333,-73.83904533,1028818.766,227465.2784
